"No.","Time","Source","Destination","Protocol","Length","Info"
"1381","132.959753","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=4486 Ack=25981 Win=65535 Len=0"
"1407","133.387963","10.0.2.15","157.240.196.60","TLSv1.2","150","Application Data"
"1409","133.391515","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=25981 Ack=4582 Win=65535 Len=0"
"1543","159.216154","10.0.2.15","157.240.195.56","TLSv1.3","93","Application Data"
"1544","159.218640","157.240.195.56","10.0.2.15","TCP","54","443  >  42668 [ACK] Seq=2483 Ack=1187 Win=65535 Len=0"
"1545","159.265936","157.240.195.56","10.0.2.15","TLSv1.3","93","Application Data"
"1546","159.266004","10.0.2.15","157.240.195.56","TCP","54","42668  >  443 [ACK] Seq=1187 Ack=2522 Win=62780 Len=0"
"1547","159.328313","10.0.2.15","157.240.196.60","TLSv1.2","124","Application Data"
"1548","159.329966","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=25981 Ack=4652 Win=65535 Len=0"
"1549","159.474983","157.240.196.60","10.0.2.15","TLSv1.2","126","Application Data"
"1550","159.475041","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=4652 Ack=26053 Win=65535 Len=0"
"1551","160.276832","157.240.196.60","10.0.2.15","TLSv1.2","2959","Application Data"
"1552","160.276940","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=4652 Ack=28958 Win=65535 Len=0"
"1553","160.276832","157.240.196.60","10.0.2.15","TLSv1.2","798","Application Data, Application Data"
"1554","160.277011","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=4652 Ack=29702 Win=65535 Len=0"
"1555","161.322679","10.0.2.15","157.240.196.60","TLSv1.2","143","Application Data"
"1556","161.323090","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=29702 Ack=4741 Win=65535 Len=0"
"1557","161.863423","157.240.196.60","10.0.2.15","TLSv1.2","1567","Application Data"
"1558","161.870920","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=4741 Ack=31215 Win=65535 Len=0"
"1559","161.863423","157.240.196.60","10.0.2.15","TCP","1446","443  >  43620 [PSH, ACK] Seq=31215 Ack=4741 Win=65535 Len=1392 [TCP segment of a reassembled PDU]"
"1560","161.871327","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=4741 Ack=32607 Win=65535 Len=0"
"1561","161.863423","157.240.196.60","10.0.2.15","TLSv1.2","830","Application Data, Application Data"
"1562","161.871333","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=4741 Ack=33383 Win=65535 Len=0"
"1563","162.265541","157.240.196.60","10.0.2.15","TLSv1.2","1567","Application Data"
"1564","162.265568","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=4741 Ack=34896 Win=65535 Len=0"
"1565","162.265541","157.240.196.60","10.0.2.15","TLSv1.2","2078","Application Data, Application Data"
"1566","162.266146","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=4741 Ack=36920 Win=65535 Len=0"
"1567","163.421609","10.0.2.15","157.240.196.60","TLSv1.2","143","Application Data"
"1568","163.439454","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=36920 Ack=4830 Win=65535 Len=0"
"1569","163.646576","10.0.2.15","157.240.196.60","TLSv1.2","143","Application Data"
"1570","163.647016","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=36920 Ack=4919 Win=65535 Len=0"
"1571","166.087035","157.240.196.60","10.0.2.15","TCP","1514","443  >  43620 [ACK] Seq=36920 Ack=4919 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1572","166.088380","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=4919 Ack=38380 Win=65535 Len=0"
"1573","166.091685","157.240.196.60","10.0.2.15","TLSv1.2","1987","Application Data, Application Data, Application Data"
"1574","166.091695","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=4919 Ack=40313 Win=65535 Len=0"
"1575","166.414734","10.0.2.15","157.240.196.60","TLSv1.2","143","Application Data"
"1576","166.415197","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=40313 Ack=5008 Win=65535 Len=0"
"1577","166.772625","157.240.196.60","10.0.2.15","TLSv1.2","1567","Application Data"
"1578","166.775132","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=5008 Ack=41826 Win=65535 Len=0"
"1579","166.772625","157.240.196.60","10.0.2.15","TLSv1.2","2206","Application Data, Application Data"
"1580","166.775685","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=5008 Ack=43978 Win=65535 Len=0"
"1581","167.442462","10.0.2.15","157.240.196.60","TLSv1.2","143","Application Data"
"1582","167.454488","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=43978 Ack=5097 Win=65535 Len=0"
"1583","167.783253","157.240.196.60","10.0.2.15","TLSv1.2","1567","Application Data"
"1584","167.785175","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=5097 Ack=45491 Win=65535 Len=0"
"1585","167.783254","157.240.196.60","10.0.2.15","TCP","1446","443  >  43620 [PSH, ACK] Seq=45491 Ack=5097 Win=65535 Len=1392 [TCP segment of a reassembled PDU]"
"1586","167.785687","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=5097 Ack=46883 Win=65535 Len=0"
"1587","167.783254","157.240.196.60","10.0.2.15","TLSv1.2","830","Application Data, Application Data"
"1588","167.786273","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=5097 Ack=47659 Win=65535 Len=0"
"1589","168.272434","10.0.2.15","157.240.196.60","TLSv1.2","143","Application Data"
"1590","168.276131","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=47659 Ack=5186 Win=65535 Len=0"
"1591","170.061897","157.240.196.60","10.0.2.15","TLSv1.2","3559","Application Data, Application Data, Application Data"
"1592","170.061933","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=5186 Ack=51164 Win=65535 Len=0"
"1593","170.608905","10.0.2.15","157.240.196.60","TLSv1.2","143","Application Data"
"1594","170.656209","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=51164 Ack=5275 Win=65535 Len=0"
"1595","186.705629","10.0.2.15","157.240.196.60","TLSv1.2","124","Application Data"
"1596","186.706613","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=51164 Ack=5345 Win=65535 Len=0"
"1597","186.851170","157.240.196.60","10.0.2.15","TLSv1.2","126","Application Data"
"1598","186.851231","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=5345 Ack=51236 Win=65535 Len=0"
"1601","191.285941","157.240.196.60","10.0.2.15","TCP","1514","443  >  43620 [ACK] Seq=51236 Ack=5345 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1602","191.286023","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=5345 Ack=52696 Win=65535 Len=0"
"1603","191.287307","157.240.196.60","10.0.2.15","TLSv1.2","1699","Application Data, Application Data, Application Data"
"1604","191.287352","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=5345 Ack=54341 Win=65535 Len=0"
"1615","191.615094","10.0.2.15","157.240.196.60","TLSv1.2","143","Application Data"
"1616","191.615854","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=54341 Ack=5434 Win=65535 Len=0"
"1617","201.602122","10.0.2.15","157.240.196.60","TLSv1.2","84","Application Data"
"1618","201.602356","10.0.2.15","157.240.196.60","TLSv1.2","6370","Application Data"
"1619","201.602800","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=54341 Ack=5464 Win=65535 Len=0"
"1620","201.602800","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=54341 Ack=6924 Win=65535 Len=0"
"1621","201.602800","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=54341 Ack=8384 Win=65535 Len=0"
"1622","201.602800","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=54341 Ack=9844 Win=65535 Len=0"
"1623","201.602800","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=54341 Ack=11304 Win=65535 Len=0"
"1624","201.602800","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=54341 Ack=11780 Win=65535 Len=0"
"1625","201.755703","157.240.196.60","10.0.2.15","TLSv1.2","118","Application Data"
"1626","201.755759","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=11780 Ack=54405 Win=65535 Len=0"
"1627","214.634841","157.240.196.60","10.0.2.15","TCP","1514","443  >  43620 [ACK] Seq=54405 Ack=11780 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1628","214.635164","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=11780 Ack=55865 Win=65535 Len=0"
"1629","214.636494","157.240.196.60","10.0.2.15","TLSv1.2","1469","Application Data, Application Data"
"1630","214.636529","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=11780 Ack=57280 Win=65535 Len=0"
"1631","215.054737","10.0.2.15","157.240.196.60","TLSv1.2","143","Application Data"
"1632","215.057402","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=57280 Ack=11869 Win=65535 Len=0"
"1633","218.220624","10.0.2.15","157.240.195.56","TLSv1.3","93","Application Data"
"1634","218.222082","157.240.195.56","10.0.2.15","TCP","54","443  >  42668 [ACK] Seq=2522 Ack=1226 Win=65535 Len=0"
"1635","218.268532","157.240.195.56","10.0.2.15","TLSv1.3","93","Application Data"
"1636","218.268558","10.0.2.15","157.240.195.56","TCP","54","42668  >  443 [ACK] Seq=1226 Ack=2561 Win=62780 Len=0"
"1637","218.906041","10.0.2.15","157.240.196.60","TLSv1.2","124","Application Data"
"1638","218.906489","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=57280 Ack=11939 Win=65535 Len=0"
"1639","219.059767","157.240.196.60","10.0.2.15","TLSv1.2","126","Application Data"
"1640","219.059792","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=11939 Ack=57352 Win=65535 Len=0"
"1641","237.085387","10.0.2.15","157.240.196.60","TLSv1.2","124","Application Data"
"1642","237.085833","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=57352 Ack=12009 Win=65535 Len=0"
"1643","237.234049","157.240.196.60","10.0.2.15","TLSv1.2","126","Application Data"
"1644","237.234107","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=12009 Ack=57424 Win=65535 Len=0"
"1645","237.658789","157.240.196.60","10.0.2.15","TLSv1.2","2945","Application Data, Application Data"
"1646","237.658874","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=12009 Ack=60315 Win=65535 Len=0"
"1647","238.113030","10.0.2.15","157.240.196.60","TLSv1.2","143","Application Data"
"1648","238.119243","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=60315 Ack=12098 Win=65535 Len=0"
"1649","242.687420","157.240.196.60","10.0.2.15","TCP","1514","443  >  43620 [ACK] Seq=60315 Ack=12098 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1650","242.687747","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=12098 Ack=61775 Win=65535 Len=0"
"1651","242.689956","157.240.196.60","10.0.2.15","TLSv1.2","1437","Application Data, Application Data"
"1652","242.689994","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=12098 Ack=63158 Win=65535 Len=0"
"1653","242.896440","10.0.2.15","157.240.196.60","TLSv1.2","143","Application Data"
"1654","242.897248","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=63158 Ack=12187 Win=65535 Len=0"
"1655","246.099397","157.240.196.60","10.0.2.15","TLSv1.2","273","Application Data"
"1656","246.100629","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=12187 Ack=63377 Win=65535 Len=0"
"1657","246.099398","157.240.196.60","10.0.2.15","TLSv1.2","348","Application Data"
"1658","246.108925","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=12187 Ack=63671 Win=65535 Len=0"
"1659","246.143231","10.0.2.15","157.240.196.60","TLSv1.2","147","Application Data"
"1660","246.143788","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=63671 Ack=12280 Win=65535 Len=0"
"1661","246.145130","10.0.2.15","157.240.196.60","TLSv1.2","147","Application Data"
"1662","246.147394","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=63671 Ack=12373 Win=65535 Len=0"
"1667","251.163097","157.240.196.60","10.0.2.15","TLSv1.2","320","Application Data"
"1668","251.163411","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=12373 Ack=63937 Win=65535 Len=0"
"1669","251.493329","10.0.2.15","157.240.196.60","TLSv1.2","147","Application Data"
"1670","251.496808","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=63937 Ack=12466 Win=65535 Len=0"
"1671","254.875250","157.240.196.60","10.0.2.15","TLSv1.2","196","Application Data"
"1672","254.875376","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=12466 Ack=64079 Win=65535 Len=0"
"1673","254.914835","10.0.2.15","157.240.196.60","TLSv1.2","129","Application Data"
"1674","254.917385","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=64079 Ack=12541 Win=65535 Len=0"
"1675","256.145474","10.0.2.15","157.240.196.60","TLSv1.2","124","Application Data"
"1676","256.146925","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=64079 Ack=12611 Win=65535 Len=0"
"1677","256.293353","157.240.196.60","10.0.2.15","TLSv1.2","126","Application Data"
"1678","256.293379","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=12611 Ack=64151 Win=65535 Len=0"
"1679","260.594714","157.240.196.60","10.0.2.15","TLSv1.2","1425","Application Data"
"1680","260.594824","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=12611 Ack=65522 Win=65535 Len=0"
"1685","260.964575","10.0.2.15","157.240.196.60","TLSv1.2","150","Application Data"
"1686","260.972525","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=65522 Ack=12707 Win=65535 Len=0"
"1939","271.279959","10.0.2.15","157.240.195.56","TLSv1.3","93","Application Data"
"1940","271.312028","157.240.195.56","10.0.2.15","TCP","54","443  >  42668 [ACK] Seq=2561 Ack=1265 Win=65535 Len=0"
"1941","271.312150","10.0.2.15","157.240.195.56","TLSv1.3","78","Application Data"
"1942","271.312229","10.0.2.15","157.240.195.56","TCP","54","42668  >  443 [FIN, ACK] Seq=1289 Ack=2561 Win=62780 Len=0"
"1943","271.312641","157.240.195.56","10.0.2.15","TCP","54","443  >  42668 [ACK] Seq=2561 Ack=1289 Win=65535 Len=0"
"1944","271.312641","157.240.195.56","10.0.2.15","TCP","54","443  >  42668 [ACK] Seq=2561 Ack=1290 Win=65535 Len=0"
"1945","271.329227","157.240.195.56","10.0.2.15","TLSv1.3","93","Application Data"
"1946","271.329255","10.0.2.15","157.240.195.56","TCP","54","42668  >  443 [RST] Seq=1290 Win=0 Len=0"
"1947","275.492631","10.0.2.15","157.240.196.60","TLSv1.2","124","Application Data"
"1948","275.498188","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=65522 Ack=12777 Win=65535 Len=0"
"1949","275.642209","157.240.196.60","10.0.2.15","TLSv1.2","126","Application Data"
"1950","275.642272","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=12777 Ack=65594 Win=65535 Len=0"
"1951","277.140799","157.240.196.60","10.0.2.15","TLSv1.2","1441","Application Data"
"1952","277.141155","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=12777 Ack=66981 Win=65535 Len=0"
"1954","277.578544","10.0.2.15","157.240.196.60","TLSv1.2","150","Application Data"
"1955","277.578922","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=66981 Ack=12873 Win=65535 Len=0"
"2174","286.991912","34.117.65.55","10.0.2.15","TLSv1.2","78","Application Data"
"2175","286.993319","10.0.2.15","34.117.65.55","TLSv1.2","82","Application Data"
"2176","286.994603","34.117.65.55","10.0.2.15","TCP","54","443  >  39972 [ACK] Seq=25 Ack=29 Win=65535 Len=0"
"2177","290.150418","157.240.196.60","10.0.2.15","TLSv1.2","1489","Application Data"
"2178","290.150719","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=12873 Ack=68416 Win=65535 Len=0"
"2189","291.166328","10.0.2.15","157.240.196.60","TLSv1.2","150","Application Data"
"2192","291.174051","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=68416 Ack=12969 Win=65535 Len=0"
"2402","292.114841","10.0.2.15","157.240.196.60","TLSv1.2","124","Application Data"
"2403","292.117946","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=68416 Ack=13039 Win=65535 Len=0"
"2404","292.286306","157.240.196.60","10.0.2.15","TLSv1.2","126","Application Data"
"2405","292.286331","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=13039 Ack=68488 Win=65535 Len=0"
"2406","301.865685","157.240.196.60","10.0.2.15","TCP","1514","443  >  43620 [ACK] Seq=68488 Ack=13039 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2407","301.868141","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=13039 Ack=69948 Win=65535 Len=0"
"2408","301.872307","157.240.196.60","10.0.2.15","TLSv1.2","93","Application Data"
"2409","301.872323","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=13039 Ack=69987 Win=65535 Len=0"
"2413","302.251317","10.0.2.15","157.240.196.60","TLSv1.2","150","Application Data"
"2414","302.251687","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=69987 Ack=13135 Win=65535 Len=0"
"2626","305.690456","157.240.196.60","10.0.2.15","TLSv1.2","316","Application Data"
"2627","305.690751","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=13135 Ack=70249 Win=65535 Len=0"
"2628","306.085653","10.0.2.15","157.240.196.60","TLSv1.2","150","Application Data"
"2629","306.086129","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=70249 Ack=13231 Win=65535 Len=0"
"2630","311.515401","10.0.2.15","157.240.196.60","TLSv1.2","124","Application Data"
"2631","311.516145","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=70249 Ack=13301 Win=65535 Len=0"
"2632","311.664036","157.240.196.60","10.0.2.15","TLSv1.2","126","Application Data"
"2633","311.664094","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=13301 Ack=70321 Win=65535 Len=0"
"2634","315.758534","157.240.196.60","10.0.2.15","TLSv1.2","150","Application Data"
"2635","315.758655","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=13301 Ack=70417 Win=65535 Len=0"
"2636","315.815755","10.0.2.15","157.240.196.60","TLSv1.2","148","Application Data"
"2637","315.821326","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=70417 Ack=13395 Win=65535 Len=0"
"2638","332.489222","10.0.2.15","157.240.196.60","TLSv1.2","124","Application Data"
"2639","332.489795","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=70417 Ack=13465 Win=65535 Len=0"
"2640","332.638370","157.240.196.60","10.0.2.15","TLSv1.2","126","Application Data"
"2641","332.638431","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=13465 Ack=70489 Win=65535 Len=0"
"2642","334.564602","157.240.196.60","10.0.2.15","TLSv1.2","285","Application Data"
"2643","334.564918","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=13465 Ack=70720 Win=65535 Len=0"
"2644","334.625111","10.0.2.15","157.240.196.60","TLSv1.2","154","Application Data"
"2645","334.625649","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=70720 Ack=13565 Win=65535 Len=0"
"2650","337.991780","157.240.196.60","10.0.2.15","TLSv1.2","289","Application Data"
"2651","337.992194","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=13565 Ack=70955 Win=65535 Len=0"
"2652","338.523753","10.0.2.15","157.240.196.60","TLSv1.2","147","Application Data"
"2653","338.524562","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=70955 Ack=13658 Win=65535 Len=0"
