"No.","Time","Source","Destination","Protocol","Length","Info"
"4430","87.235893","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [ACK] Seq=377459 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4431","87.235893","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [PSH, ACK] Seq=378851 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4432","87.235893","157.240.251.60","192.168.0.10","TLSv1.2","1356","Application Data"
"4433","87.235893","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [ACK] Seq=381545 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4434","87.235893","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [PSH, ACK] Seq=382937 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4435","87.236171","157.240.251.60","192.168.0.10","TLSv1.2","1356","Application Data"
"4436","87.236293","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=337648 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4437","87.236293","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=339104 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4438","87.236293","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=340560 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4439","87.236293","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=342016 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4440","87.236293","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=343472 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4441","87.236293","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=344928 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4442","87.236293","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=346384 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4443","87.236293","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=347840 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4444","87.236293","146.75.58.248","192.168.0.10","TLSv1.2","1510","Application Data"
"4445","87.236293","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=350752 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4446","87.236293","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=352208 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4447","87.236293","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=353664 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4448","87.236293","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=355120 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4449","87.236293","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=356576 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4450","87.236293","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=358032 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4451","87.236379","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=44915 Ack=374864 Win=516 Len=0"
"4452","87.236455","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=44915 Ack=377459 Win=516 Len=0"
"4453","87.236658","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=44915 Ack=380243 Win=516 Len=0"
"4454","87.236692","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=359488 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4455","87.236718","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=44915 Ack=382937 Win=516 Len=0"
"4456","87.236731","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=360944 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4457","87.236731","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=362400 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4458","87.236731","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=363856 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4459","87.236774","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=44915 Ack=385631 Win=516 Len=0"
"4460","87.236846","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#83] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=339104 SLE=216800 SRE=308528"
"4461","87.236886","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#84] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=340560 SLE=216800 SRE=308528"
"4462","87.236952","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#85] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=342016 SLE=216800 SRE=308528"
"4463","87.237016","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#86] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=343472 SLE=216800 SRE=308528"
"4464","87.237072","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#87] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=344928 SLE=216800 SRE=308528"
"4465","87.237253","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#88] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=346384 SLE=216800 SRE=308528"
"4466","87.237444","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#89] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=347840 SLE=216800 SRE=308528"
"4467","87.237607","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#90] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=349296 SLE=216800 SRE=308528"
"4468","87.237666","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#91] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=350752 SLE=216800 SRE=308528"
"4469","87.237779","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#92] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=352208 SLE=216800 SRE=308528"
"4470","87.237996","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#93] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=353664 SLE=216800 SRE=308528"
"4471","87.238067","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#94] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=355120 SLE=216800 SRE=308528"
"4472","87.238122","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#95] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=356576 SLE=216800 SRE=308528"
"4473","87.238185","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#96] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=358032 SLE=216800 SRE=308528"
"4474","87.238232","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#97] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=359488 SLE=216800 SRE=308528"
"4475","87.238260","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#98] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=360944 SLE=216800 SRE=308528"
"4476","87.238356","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#99] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=362400 SLE=216800 SRE=308528"
"4477","87.238459","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#100] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=363856 SLE=216800 SRE=308528"
"4478","87.238571","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#101] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=365312 SLE=216800 SRE=308528"
"4479","87.252152","146.75.58.248","192.168.0.10","TLSv1.2","1510","Application Data"
"4480","87.252152","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=366768 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4481","87.252152","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=368224 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4482","87.252152","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=369680 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4483","87.252152","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=371136 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4484","87.252152","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=372592 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4485","87.252152","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=374048 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4486","87.252152","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=375504 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4487","87.252348","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#102] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=366768 SLE=216800 SRE=308528"
"4488","87.252491","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#103] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=368224 SLE=216800 SRE=308528"
"4489","87.252522","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#104] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=369680 SLE=216800 SRE=308528"
"4490","87.252525","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=376960 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4491","87.252525","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=378416 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4492","87.252548","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#105] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=371136 SLE=216800 SRE=308528"
"4493","87.252579","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#106] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=372592 SLE=216800 SRE=308528"
"4494","87.252592","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=379872 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4495","87.252592","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=381328 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4496","87.252612","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#107] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=374048 SLE=216800 SRE=308528"
"4497","87.252688","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#108] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=375504 SLE=216800 SRE=308528"
"4498","87.252751","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#109] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=376960 SLE=216800 SRE=308528"
"4499","87.252852","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#110] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=378416 SLE=216800 SRE=308528"
"4500","87.252918","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#111] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=379872 SLE=216800 SRE=308528"
"4501","87.252976","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#112] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=381328 SLE=216800 SRE=308528"
"4502","87.253075","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#113] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=382784 SLE=216800 SRE=308528"
"4503","87.273566","146.75.58.248","192.168.0.10","TLSv1.2","1510","Application Data"
"4504","87.273665","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=384240 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4505","87.273690","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=385696 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4506","87.273713","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=387152 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4507","87.273738","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=388608 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4508","87.273760","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=390064 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4509","87.273811","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=391520 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4510","87.273827","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#114] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=384240 SLE=216800 SRE=308528"
"4511","87.273842","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=392976 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4512","87.273952","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#115] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=385696 SLE=216800 SRE=308528"
"4513","87.274058","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#116] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=387152 SLE=216800 SRE=308528"
"4514","87.274191","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#117] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=388608 SLE=216800 SRE=308528"
"4515","87.274283","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#118] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=390064 SLE=216800 SRE=308528"
"4516","87.274336","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#119] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=391520 SLE=216800 SRE=308528"
"4517","87.274389","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#120] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=392976 SLE=216800 SRE=308528"
"4518","87.274415","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#121] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=394432 SLE=216800 SRE=308528"
"4519","87.284747","146.75.58.248","192.168.0.10","TLSv1.2","1510","Application Data"
"4520","87.284862","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=395888 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4521","87.284862","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=397344 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4522","87.284973","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#122] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=395888 SLE=216800 SRE=308528"
"4523","87.285039","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=398800 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4524","87.285039","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=400256 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4525","87.285039","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=401712 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4526","87.285039","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=403168 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4527","87.285039","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=404624 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4528","87.285039","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=406080 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4529","87.285039","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=407536 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4530","87.285057","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#123] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=397344 SLE=216800 SRE=308528"
"4531","87.285174","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#124] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=398800 SLE=216800 SRE=308528"
"4532","87.285294","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#125] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=400256 SLE=216800 SRE=308528"
"4533","87.285415","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=408992 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4534","87.285415","146.75.58.248","192.168.0.10","TLSv1.2","1510","Application Data"
"4535","87.285415","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=411904 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4536","87.285415","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=413360 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4537","87.285415","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=414816 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4538","87.285461","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#126] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=401712 SLE=216800 SRE=308528"
"4539","87.285664","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=416272 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4540","87.285664","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=417728 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4541","87.285722","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#127] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=403168 SLE=216800 SRE=308528"
"4542","87.285975","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#128] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=404624 SLE=216800 SRE=308528"
"4543","87.285979","192.168.0.10","20.199.120.85","TCP","54","63816  >  443 [ACK] Seq=87 Ack=349 Win=512 Len=0"
"4544","87.286169","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#129] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=406080 SLE=216800 SRE=308528"
"4545","87.286261","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#130] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=407536 SLE=216800 SRE=308528"
"4546","87.286351","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#131] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=408992 SLE=216800 SRE=308528"
"4547","87.286410","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#132] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=410448 SLE=216800 SRE=308528"
"4548","87.286488","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#133] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=411904 SLE=216800 SRE=308528"
"4549","87.286560","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#134] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=413360 SLE=216800 SRE=308528"
"4550","87.286619","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#135] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=414816 SLE=216800 SRE=308528"
"4551","87.286682","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#136] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=416272 SLE=216800 SRE=308528"
"4552","87.286739","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#137] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=417728 SLE=216800 SRE=308528"
"4553","87.286806","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#138] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=419184 SLE=216800 SRE=308528"
"4554","87.291699","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=419184 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4555","87.291900","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#139] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=420640 SLE=216800 SRE=308528"
"4556","87.302095","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=420640 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4557","87.302249","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=422096 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4558","87.302321","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=423552 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4559","87.302379","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=425008 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4560","87.302379","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=426464 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4561","87.302493","146.75.58.248","192.168.0.10","TLSv1.2","1510","Application Data"
"4562","87.302493","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=429376 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4563","87.302493","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=430832 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4564","87.302493","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=432288 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4565","87.302493","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=433744 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4566","87.302747","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#140] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=422096 SLE=216800 SRE=308528"
"4567","87.302877","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#141] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=423552 SLE=216800 SRE=308528"
"4568","87.302953","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#142] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=425008 SLE=216800 SRE=308528"
"4569","87.303004","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#143] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=426464 SLE=216800 SRE=308528"
"4570","87.303073","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#144] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=427920 SLE=216800 SRE=308528"
"4571","87.303127","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#145] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=429376 SLE=216800 SRE=308528"
"4572","87.303185","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#146] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=430832 SLE=216800 SRE=308528"
